id,code,name,unit,brand,unit_price
1235,M.1235,"Pipa Tembaga B280 1-5/8""",m',,290000.0
1236,M.1236,"PIPA PVC AW ; DN.
1/2"" (15 mm) dan
aksesoris",m',,6900.0
1237,M.1237,"PIPA PVC AW ; DN.
3/4"" (20 mm) dan
aksesoris",m',,8900.0
1238,M.1238,"PIPA PVC AW ; DN. 1""
(25 mm) dan
aksesoris",m',,11500.0
1239,M.1239,"PIPA PVC AW ; DN. 1-
1/4"" (32 mm) dan
aksesoris",m',,18900.0
1240,M.1240,"PIPA PVC AW ; DN. 1-
1/2"" (40 mm) dan
aksesoris",m',,20500.0
1241,M.1241,"PIPA PVC AW ; DN. 2""
(50 mm) dan
aksesoris",m',,26500.0
1242,M.1242,"PIPA PVC AW ; DN. 2-
1/2"" (65 mm) dan
aksesoris",m',,33900.0
1243,M.1243,"PIPA PVC AW ; DN. 3""
(80 mm) dan
aksesoris",m',,51500.0
1244,M.1244,"PIPA PVC AW ; DN. 4""
(100 mm) dan
aksesoris",m',,72700.0
1245,M.1245,PRV SET dia. 50 mm dan aksesoris,unit,,6131000.0
1246,M.1246,PRV SET dia. 65 mm dan aksesoris,unit,,8397000.0
1247,M.1247,PRV SET dia. 80 mm dan aksesoris,unit,,8550000.0
1248,M.1248,PRV SET dia. 100 mm dan aksesoris,unit,,14250000.0
1249,M.1249,PRV SET dia. 150 mm dan aksesoris,unit,,14500000.0
1250,M.1250,PRV SET dia. 200 mm dan aksesoris,unit,,15500000.0
1251,M.1251,MCV Set dia. 80 mm,unit,,20500000.0
1252,M.1252,MCV Set dia. 100 mm,unit,,20900000.0
1253,M.1253,MCV Set dia. 150 mm,unit,,30300000.0
1254,M.1254,BCV Set dia. 50 mm,Set,,1700000.0
1255,M.1255,Temper Switch,buah,,700000.0
1256,M.1256,Flow Switch,buah,,104000.0
1257,M.1257,Sigh Glass,buah,,85000.0
1258,M.1258,Test Drain Valve,buah,,750000.0
1259,M.1259,Coupling 1 set,set,,115000.0
1260,M.1260,BCV Set dia. 65 mm,Set,,1900000.0
1261,M.1261,BCV Set dia. 80 mm,Set,,2100000.0
1262,M.1262,BCV Set dia. 100 mm,Set,,2400000.0
1263,M.1263,BCV Set dia. 150 mm,Set,,2600000.0
1264,M.1264,Automatic Air Vent  dia. 50 mm,unit,,635000.0
1265,M.1265,Automatic Air Vent  dia. 80 mm,unit,,766500.0
1266,M.1266,Automatic Air Vent  dia. 100 mm,unit,,980000.0
1267,M.1267,Automatic Air Vent  dia. 150 mm,unit,,1150000.0
1268,M.1268,Flow Meter Analog dia. 100 mm,unit,,1300000.0
1269,M.1269,Flow Meter Analog dia. 200 mm,unit,,1500000.0
1270,M.1270,"Landing Velve 2,5""",unit,,1259000.0
1271,M.1271,Orifice Plate dia. 25 mm,unit,,1500000.0
1272,M.1272,Sprinkler Head Pendant dan Aksesoris,unit,,85000.0
1273,M.1273,Sprinkler Head Upright dan Aksesoris,unit,,82900.0
1274,M.1274,Hydrant Pillar dan Aksesoris,unit,,3750000.0
1275,M.1275,Indoor Hydrant Box dan Aksesoris,unit,,1200000.0
1276,M.1276,Outdoor Hydrant Box dan Aksesoris,unit,,1700000.0
1277,M.1277,Siamesse Connection dan Aksesoris,unit,,2200000.0
1278,M.1278,Fire Extinguisher 3 kg  dan Aksesoris,unit,,171500.0
1279,M.1279,Fire Extinguisher 5 kg  dan Aksesoris,unit,,227900.0
1280,M.1280,Fire Extinguisher 25 kg  dan Aksesoris,unit,,1900000.0
1281,M.1281,Jockey Fire Pump Vertical Multi Stage 25 USGPM,unit,,7400000.0
1282,M.1282,Main Fire Pump Centrifugal  End Suction 1.000 USGPM,unit,,10000000.0
1283,M.1283,Diesel Fire Pump Centrifugal End Suction dan Aksesoris,unit,,12000000.0
1284,M.1284,Main Fire Pump Centrifugal End Suction dan Aksesoris,unit,,14000000.0
1285,M.1285,Roof tank fiberglass kap. 2 m3,unit,,6000000.0
1286,M.1286,Roof tank fiberglass kap. 4 m3,unit,,12000000.0
1287,M.1287,Roof tank fiberglass kap. 12 m3,unit,,36000000.0
1288,M.1288,Roof tank stainless kap. 2 m3,unit,,6400000.0
1289,M.1289,Roof tank stainless kap. 4 m3,unit,,15000000.0
1290,M.1290,Roof tank stainless kap. 12 m3,unit,,48000000.0
1291,M.1291,"Tangki toren kap. 0,7 m3",unit,,1100000.0
1292,M.1292,"Tangki toren kap. 1,5 m3",unit,,1700000.0
1293,M.1293,"Tangki toren kap. 2,5 m3",unit,,3400000.0
1294,M.1294,Tangki toren kap. 3 m3,unit,,4600000.0
1295,M.1295,Tangki toren kap. 4 m3,unit,,5500000.0
1296,M.1296,Tangki toren kap. 5 m3,unit,,6900000.0
1297,M.1297,"Tangki toren kap. 5,5 m3",unit,,7100000.0
1298,M.1298,Tangki toren kap. 6 m3,unit,,7850000.0
1299,M.1299,Tangki Panel FRP kap. 12 m3,unit,,15000000.0
1300,M.1300,Tangki panel Stainless Steel kapasitas 12 m3 + Material Bantu / Aksesoris,unit,,12500000.0
1301,M.1301,"Tangki panel GRP
kapasitas 12 m3 +
Material Bantu /
Aksesoris",unit,,12000000.0
1302,M.1302,"Tangki Toren Kapasitas 0,5 m3",unit,,650000.0
1303,M.1303,Pompa transfer 150 lpm (centrifugal end suction),unit,,1000000.0
1304,M.1304,Pompa booster 450 lpm (centrifugal end suction),unit,,2970000.0
1305,M.1305,Pompa booster 150 lpm (vertical in line-packaged),unit,,1200000.0
1306,M.1306,Pompa jet 27 lpm,unit,,900000.0
1307,M.1307,Pompa jet 34 lpm,unit,,1200000.0
1308,M.1308,Pompa jet 100 lpm,unit,,2000000.0
1309,M.1309,Pompa lift 80 lpm,unit,,1000000.0
1310,M.1310,Pompa lift 250 lpm,unit,,3500000.0
1311,M.1311,Pompa Jet 30 lpm,unit,,730000.0
1312,M.1312,"Sand filter kap. 0,1 m3/hari",unit,,2500000.0
1313,M.1313,Sand filter kap. 14 m3/hari,unit,,4800000.0
1314,M.1314,"Carbon filter kap. 0,1 m3/hari",unit,,650000.0
1315,M.1315,"Carbon filter kap. 0,6 m3/hari",unit,,3000000.0
1316,M.1316,"Silika filter kap. 0,1 m3/hari",unit,,500000.0
1317,M.1317,Priming tank fiber 500 liter,unit,,1300000.0
1318,M.1318,Priming tank fiber 800 liter,unit,,2080000.0
1319,M.1319,Priming tank fiber 1.000 liter,unit,,2850000.0
1320,M.1320,Priming tank fiber 2.000 liter,unit,,4000000.0
1321,M.1321,Pressure tank 1.000 liter,unit,,17000000.0
1322,M.1322,Sewage Treatment Plant (STP) fiberglass kap. 2 m3,unit,,19500000.0
1323,M.1323,Sewage Treatment Plant (STP) fiberglass kap. 5 m3,unit,,33000000.0
1324,M.1324,Sewage Treatment Plant (STP) fiberglass kap. 10 m3,unit,,53200000.0
1325,M.1325,Sewage Treatment Plant (STP) fiberglass kap. 30 m3,unit,,100000000.0
1326,M.1326,Sewage Treatment Plant (STP) precast kap. 30 m3,unit,,84000000.0
1327,M.1327,Submersible cutter pump kap. 100 lpm,unit,,8500000.0
1328,M.1328,"Grease trap portable fiberglass, kap. 30 Liter",unit,,1000000.0
1329,M.1329,"Grease trap portable stainless, kap. 30 Liter",unit,,1500000.0
1330,M.1330,"Grease trap central fiberglass, kap. 5 m3",unit,,20000000.0
1331,M.1331,Galian tanah biasa,M3,,45000.0
1332,M.1332,Buis beton dia. 80 cm,buah,,255400.0
1333,M.1333,Beton,m3,,825000.0
1334,M.1334,Tulangan,kg,,10300.0
1335,M.1335,Bekisting,m2,,37500.0
1336,M.1336,"Pipa PVC D Ø 4""",m',,39575.0
1337,M.1337,Urukan Tanah,m2,,65000.0
1338,M.1338,"Pipa PVC AW ; DN.
1/2"" (15 mm) +
fitting & aksesoris",m',,7100.0
1339,M.1339,"Pipa PVC AW ; DN.
3/4"" (20 mm) +
fitting & aksesoris",m',,9300.0
1340,M.1340,"Pipa PVC AW ; DN. 1""
(25 mm) + fitting &
aksesoris",m',,11700.0
1341,M.1341,"Pipa PVC AW ; DN. 1-
1/4"" (32 mm) +
fitting & aksesoris",m',,19000.0
1342,M.1342,"Pipa PVC AW ; DN. 1-
1/2"" (40 mm) +
fitting & aksesoris",m',,22000.0
1343,M.1343,"Pipa PVC AW ; DN. 2"" (50 mm) + fitting & aksesoris",m',,28000.0
1344,M.1344,"Pipa PVC AW ; DN. 2-1/2"" (65 mm) + fitting & aksesoris",m',,40000.0
1345,M.1345,"Pipa PVC AW ; DN. 3""
(80 mm) + fitting &
aksesoris",m',,53000.0
1346,M.1346,"Pipa PVC AW ; DN. 4""
(100 mm) + fitting &
aksesoris",m',,74000.0
1347,M.1347,"Pipa PVC AW ; DN. 5""
(125 mm) + fitting &
aksesoris",m',,101000.0
1348,M.1348,"Pemasangan 1 m pipa PVC AW, DN. 6"" (150 mm)",m',,108000.0
1349,M.1349,"Pipa PVC AW ; DN. 8""
(200 mm) + fitting &
aksesoris",m',,133000.0
1350,M.1350,"Pipa PVC AW ; DN.
10"" (250 mm) +
fitting & aksesoris",m',,232000.0
1351,M.1351,"Pipa PVC AW ; DN. 12"" (300 mm) + fitting & aksesoris",m',,179000.0
1352,M.1352,"Pipa PVC AW ; DN. 14"" (350 mm) + fitting & aksesoris",m',,201000.0
1353,M.1353,"Pipa PVC AW ; DN. 16"" (400 mm) + fitting & aksesoris",m',,234000.0
1354,M.1354,"Pipa PVC D ; DN. 1-1/4"" (32 mm) + fitting & aksesoris",m',,11000.0
1355,M.1355,"Pipa PVC D ; DN. 1-1/2"" (40 mm) + fitting & aksesoris",m',,12000.0
1356,M.1356,"Pipa PVC D ; DN. 2"" (50 mm) + fitting & aksesoris",m',,15000.0
1357,M.1357,"Pipa PVC D ; DN.
2-1/2"" (65 mm) +
fitting & aksesoris",m',,21000.0
1358,M.1358,"Pipa PVC D ; DN.
3"" (80 mm) + fitting &
aksesoris",m',,29000.0
1359,M.1359,"Pipa PVC D ; DN. 4"" (100 mm) + fitting & aksesoris",m',,40000.0
1360,M.1360,"Pipa PVC D ; DN. 5"" (125 mm) + fitting & aksesoris",m',,64000.0
1361,M.1361,"Pipa PVC D ; DN. 6"" (150 mm) + fitting & aksesoris",m',,80000.0
1362,M.1362,"Pipa PVC D ; DN. 8"" (200 mm) + fitting & aksesoris",m',,140000.0
1363,M.1363,"Pipa PVC D ; DN.
10"" (250 mm) +
fitting & aksesoris",m',,233000.0
1364,M.1364,"Pipa PVC D ; DN.
12"" (300 mm) +
fitting & aksesoris",m',,320000.0
1365,M.1365,"Pipa PVC D ; DN.
14"" (350 mm) +
fitting & aksesoris",m',,323000.0
1366,M.1366,"Pipa PVC D ; DN.
16"" (400 mm) +
fitting & aksesoris",m',,363000.0
1367,M.1367,"Pipa galvanis MED CLASS ; DN. 1/2"" (15 mm) + fitting & aksesoris",m',,28000.0
1368,M.1368,"Pipa galvanis MED CLASS ; DN. 3/4"" (20 mm) + fitting & aksesoris",m',,36000.0
1369,M.1369,"Pipa galvanis MED
CLASS ; DN. 1"" (25
mm) + fitting &
aksesoris",m',,50000.0
1370,M.1370,"Pipa galvanis MED
CLASS ; DN. 1-1/4""
(32 mm) + fitting &
aksesoris",m',,81000.0
1371,M.1371,"Pipa galvanis MED CLASS ; DN. 1-1/2"" (40 mm) + fitting & aksesoris",m',,82500.0
1372,M.1372,"Pipa galvanis MED CLASS ; DN. 2"" (50 mm) + fitting & aksesoris",m',,94000.0
1373,M.1373,"Pipa galvanis MED CLASS ; DN. 2-1/2"" (65 mm) + fitting & aksesoris",m',,95000.0
1374,M.1374,"Pipa galvanis MED CLASS ; DN. 3"" (80 mm) + fitting & aksesoris",m',,176000.0
1375,M.1375,"Pipa galvanis MED CLASS ; DN. 4"" (100 mm) + fitting & aksesoris",m',,253500.0
1376,M.1376,"Pipa galvanis MED CLASS ; DN. 5"" (125 mm) + fitting & aksesoris",m',,336000.0
1377,M.1377,"Pipa galvanis MED CLASS ; DN. 6"" (150 mm) + fitting & aksesoris",m',,266000.0
1378,M.1378,"Pipa galvanis MED CLASS ; DN. 8"" (200 mm) + fitting & aksesoris",m',,384000.0
1379,M.1379,"Pipa galvanis MED CLASS ; DN. 10"" (250 mm) + fitting & aksesoris",m',,391000.0
1380,M.1380,"Pipa galvanis MED CLASS ; DN. 12"" (300 mm) + fitting & aksesoris",m',,340000.0
1381,M.1381,"Pipa galvanis MED CLASS ; DN. 14"" (350 mm) + fitting & aksesoris",m',,411000.0
1382,M.1382,"Pipa galvanis MED CLASS ; DN. 16"" (400 mm) + fitting & aksesoris",m',,418000.0
1383,M.1383,"Pipa galvanis SCH 40 ; DN. 1/2"" (15 mm) + fitting & aksesoris",m',,40000.0
1384,M.1384,"Pipa galvanis SCH 40 ; DN. 3/4"" (20 mm) + fitting & aksesoris",m',,48000.0
1385,M.1385,"Pipa galvanis SCH 40 ; DN. 1"" (25 mm) + fitting & aksesoris",m',,66500.0
1386,M.1386,"Pipa galvanis SCH 40 ; DN. 1-1/4"" (32 mm) + fitting & aksesoris",m',,88500.0
1387,M.1387,"Pipa galvanis SCH 40 ; DN. 1-1/2"" (40 mm) + fitting & aksesoris",m',,103000.0
1388,M.1388,"Pipa galvanis SCH 40 ; DN. 2"" (50 mm) + fitting & aksesoris",m',,189000.0
1389,M.1389,"Pipa galvanis SCH 40 ; DN. 2-1/2"" (65 mm) + fitting & aksesoris",m',,206000.0
1390,M.1390,"Pipa galvanis SCH 40 ; DN. 3"" (80 mm) + fitting & aksesoris",m',,360000.0
1391,M.1391,"Pipa galvanis SCH 40 ; DN. 4"" (100 mm) + fitting & aksesoris",m',,381000.0
1392,M.1392,"Pipa galvanis SCH 40 ; DN. 5"" (125 mm) + fitting & aksesoris",m',,502000.0
1393,M.1393,"Pipa galvanis SCH 40 ; DN. 6"" (150 mm) + fitting & aksesoris",m',,636000.0
1394,M.1394,"Pipa galvanis SCH 40 ; DN. 8"" (200 mm) + fitting & aksesoris",m',,987500.0
1395,M.1395,"Pipa galvanis SCH 40 ; DN. 10"" (250 mm) + fitting & aksesoris",m',,1322500.0
1396,M.1396,"Pipa galvanis SCH 40 ; DN. 12"" (300 mm) + fitting & aksesoris",m',,1406000.0
1397,M.1397,"Pipa galvanis SCH 40 ; DN. 14"" (350 mm) + fitting & aksesoris",m',,1464000.0
1398,M.1398,"Pipa galvanis SCH 40 ; DN. 16"" (400 mm) + fitting & aksesoris",m',,1502000.0
1399,M.1399,"Pipa PPR PN 10 ; DN. 1/2"" (15 mm) + fitting & aksesoris",m',,16100.0
1400,M.1400,"Pipa PPR PN 10 ; DN. 3/4"" (20 mm) + fitting & aksesoris",m',,19700.0
1401,M.1401,"Pipa PPR PN 10 ; DN. 1"" (25 mm) + fitting & aksesoris",m',,28500.0
1402,M.1402,"Pipa PPR PN 10 ; DN. 1-1/4"" (32 mm) + fitting & aksesoris",m',,42000.0
1403,M.1403,"Pipa PPR PN 10 ; DN. 1-1/2"" (40 mm) + fitting & aksesoris",m',,62500.0
1404,M.1404,"Pipa PPR PN 10 ; DN. 2"" (50 mm) + fitting & aksesoris",m',,96000.0
1405,M.1405,"Pipa PPR PN 10 ; DN. 2-1/2"" (65 mm) + fitting & aksesoris",m',,132000.0
1406,M.1406,"Pipa PPR PN 10 ; DN. 3"" (80 mm) + fitting & aksesoris",m',,183500.0
1407,M.1407,"Pipa PPR PN 10 ; DN. 4"" (100 mm) + fitting & aksesoris",m',,276600.0
1408,M.1408,"Pipa PPR PN 10 ; DN. 6"" (150 mm) + fitting & aksesoris",m',,930500.0
1409,M.1409,"Pipa PPR PN 20 ; DN. 1/2"" (15 mm) + fitting & aksesoris",m',,931000.0
1410,M.1410,"Pipa PPR PN 20 ; DN. 3/4"" (20 mm) + fitting & aksesoris",m',,29000.0
1411,M.1411,"Pipa PPR PN 20 ; DN. 1"" (25 mm) + fitting & aksesoris",m',,44000.0
1412,M.1412,"Pipa PPR PN 20 ; DN. 1-1/4"" (32 mm) + fitting & aksesoris",m',,65000.0
1413,M.1413,"Pipa PPR PN 20 ; DN. 1-1/2"" (40 mm) + fitting & aksesoris",m',,98500.0
1414,M.1414,"Pipa PPR PN 20 ; DN. 2"" (50 mm) + fitting & aksesoris",m',,153000.0
1415,M.1415,"Pipa PPR PN 20 ; DN. 2-1/2"" (65 mm) + fitting & aksesoris",m',,214500.0
1416,M.1416,"Pipa PPR PN 20 ; DN. 3"" (80 mm) + fitting & aksesoris",m',,305500.0
1417,M.1417,"Pipa PPR PN 20 ; DN. 4"" (100 mm) + fitting & aksesoris",m',,454000.0
1418,M.1418,"Pipa PPR PN 20 ; DN. 6"" (150 mm) + fitting & akseso",m',,1535000.0
1419,M.1419,"Pipa BS MED CLASS ; DN. 1/2"" (15 mm) + fitting & aksesoris",m',,30500.0
1420,M.1420,"Pipa BS MED CLASS ; DN. 3/4"" (20 mm) + fitting & aksesoris",m',,37500.0
1421,M.1421,"Pipa BS MED CLASS ; DN. 1"" (25 mm) + fitting & aksesoris",m',,53000.0
1422,M.1422,"Pipa BS MED CLASS DN. 1-1/4"" (32 mm) + fitting & aksesoris",m',,68000.0
1423,M.1423,"Pipa BS MED CLASS DN. 1-1/2"" (40 mm) + fitting & aksesoris",m',,77000.0
1424,M.1424,"Pipa BS MED CLASS ; DN. 2"" (50 mm) + fitting & aksesoris",m',,103000.0
1425,M.1425,"Pipa BS MED CLASS DN. 2-1/2"" (65 mm) + fitting & aksesoris",m',,130000.0
1426,M.1426,"Pipa BS MED CLASS ; DN. 3"" (80 mm) + fitting & aksesoris",m',,166000.0
1427,M.1427,"Pipa BS MED CLASS ; DN. 4"" (100 mm) + fitting & aksesoris",m',,237500.0
1428,M.1428,"Pipa BS MED CLASS ; DN. 5"" (125 mm) + fitting & aksesoris",m',,317500.0
1429,M.1429,"Pipa BS MED CLASS ; DN. 6"" (150 mm) + fitting & aksesoris",m',,377000.0
1430,M.1430,"Pipa BS MED CLASS ; DN. 8"" (200 mm) + fitting & aksesoris",m',,663500.0
1431,M.1431,"Pipa BS MED CLASS ; DN. 10"" (250 mm) + fitting & aksesoris",m',,756000.0
1432,M.1432,"Pipa BS MED CLASS ; DN. 12"" (300 mm) + fitting & aksesoris",m',,883000.0
1433,M.1433,"Pipa BS MED CLASS ; DN. 14"" (350 mm) + fitting & aksesoris",m',,1086000.0
1434,M.1434,"Pipa BS MED CLASS ; DN. 16"" (400 mm) + fitting & aksesoris",m',,1241000.0
1435,M.1435,"Pipa BS SCH 40 ; DN. 1/2"" (15 mm) + fitting & aksesoris",m',,250000.0
1436,M.1436,"Pipa BS SCH 40 ; DN. 3/4"" (20 mm) + fitting & aksesoris",m',,260000.0
1437,M.1437,"Pipa BS SCH 40 ; DN. 1-1/4"" (32 mm) + fitting & aksesoris",m',,270000.0
1438,M.1438,"Pipa BS SCH 40 ; DN. 1-1/2"" (40 mm) + fitting & aksesoris",m',,280000.0
1439,M.1439,"Pipa BS SCH 40 ; DN. 2"" (50 mm) + fitting & aksesoris",m',,290000.0
1440,M.1440,"Pipa BS SCH 40 ; DN. 2-1/2"" (65 mm) + fitting & aksesoris",m',,300000.0
1441,M.1441,"Pipa BS SCH 40 ; DN. 3"" (80 mm) + fitting & aksesoris",m',,310000.0
1442,M.1442,"Pipa BS SCH 40 ; DN. 4"" (100 mm) + fitting & aksesoris",m',,320000.0
1443,M.1443,"Pipa BS SCH 40 ; DN. 5"" (125 mm) + fitting & aksesoris",m',,330000.0
1444,M.1444,"Pipa BS SCH 40 ; DN. 6"" (150 mm) + fitting & aksesoris",m',,340000.0
1445,M.1445,"Pipa BS SCH 40 ; DN. 8"" (200 mm) + fitting & aksesoris",m',,350000.0
1446,M.1446,"Pipa BS SCH 40 ; DN. 10"" (250 mm) + fitting & aksesoris",m',,360000.0
1447,M.1447,"Pipa BS SCH 40 ; DN. 12"" (300 mm) + fitting & aksesoris",m',,370000.0
1448,M.1448,"Pipa BS SCH 40 ; DN. 14"" (350 mm) + fitting & aksesoris",m',,380000.0
1449,M.1449,"Pipa BS SCH 40 ; DN. 16"" (400 mm) + fitting & aksesoris",m',,390000.0
1450,M.1450,"Pipa Tanah, DN. 6"" (150 mm",m',,187500.0
1451,M.1451,"Pipa Tanah, DN. 8"" (200 mm)",m',,205000.0
1452,M.1452,"Gate Valve dia. 1/2""",unit,,1500000.0
1453,M.1453,"Gate Valve dia. 3/4""",unit,,1700000.0
1454,M.1454,"Gate Valve dia. 1""",unit,,1900000.0
1455,M.1455,"Gate Valve dia. 1-1/4""",unit,,2050000.0
1456,M.1456,"Gate Valve dia. 1-1/2""",unit,,2125000.0
1457,M.1457,"Gate Valve dia.2""",unit,,2315000.0
1458,M.1458,"Gate Valve dia.2-1/2""",unit,,2475000.0
1459,M.1459,"Gate Valve dia.3""",unit,,2750000.0
1460,M.1460,"Gate Valve dia.4""",unit,,2995000.0
1461,M.1461,"Gate Valve dia.5""",unit,,3250000.0
1462,M.1462,"Gate Valve dia.6""",unit,,3570000.0
1463,M.1463,"Gate Valve dia.8""",unit,,3950000.0
1464,M.1464,"Gate Valve dia.10""",unit,,4210000.0
1465,M.1465,"Gate Valve dia.12""",unit,,4520000.0
1466,M.1466,"Ball Velve dia. 1/2""",unit,,25000.0
1467,M.1467,"Ball Velve dia. 3/4""",unit,,36750.0
1468,M.1468,"Ball Velve dia. 1""",unit,,46100.0
1469,M.1469,"Ball Velve dia. 1-1/4""",unit,,68000.0
1470,M.1470,"Ball Velve dia. 1-1/2""",unit,,79000.0
1471,M.1471,"Ball Velve dia. 2""",unit,,118000.0
1472,M.1472,"Ball Velve dia. 2-1/2""",unit,,145000.0
1473,M.1473,"Ball Velve dia. 3""",unit,,215000.0
1474,M.1474,"Ball Velve dia. 4""",unit,,233300.0
1475,M.1475,"Check Velve dia. 1/2""",unit,,39000.0
1476,M.1476,"Check Velve dia. 3/4""",unit,,59000.0
1477,M.1477,"Check Velve dia. 1""",unit,,88350.0
1478,M.1478,"Check Velve dia. 1-1/4""",unit,,110960.0
1479,M.1479,"Check Velve dia. 1-1/2""",unit,,148960.0
1480,M.1480,"Check Velve dia. 2""",unit,,215460.0
1481,M.1481,"Check Velve dia. 2-1/2""",unit,,265000.0
1482,M.1482,"Check Velve dia. 3""",unit,,587000.0
1483,M.1483,"Check Velve dia. 4""",unit,,1440000.0
1484,M.1484,"Check Velve dia. 5""",unit,,2750000.0
1485,M.1485,"Check Velve dia. 6""",unit,,3050000.0
1486,M.1486,"Check Velve dia. 8""",unit,,3470000.0
1487,M.1487,"Check Velve dia. 10""",unit,,3680000.0
1488,M.1488,"Check Velve dia. 12""",unit,,3970000.0
1489,M.1489,"Strainer dia. 1/2""",unit,,36000.0
1490,M.1490,"Strainer dia. 3/4""",unit,,47000.0
1491,M.1491,"Strainer dia. 1""",unit,,59000.0
1492,M.1492,"Strainer dia. 1-1/4""",unit,,95600.0
1493,M.1493,"Strainer dia. 1-1/2""",unit,,143000.0
1494,M.1494,"Strainer dia. 2""",unit,,303600.0
1495,M.1495,"Strainer dia. 2-1/2""",unit,,415600.0
1496,M.1496,"Strainer dia. 3""",unit,,552000.0
1497,M.1497,"Strainer dia. 4""",unit,,809600.0
1498,M.1498,"Strainer dia. 5""",unit,,873000.0
1499,M.1499,"Strainer dia. 6""",unit,,970500.0
1500,M.1500,"Strainer dia. 8""",unit,,1260000.0
1501,M.1501,"Strainer dia. 10""",unit,,1540000.0
1502,M.1502,"Strainer dia. 12""",unit,,1670000.0
1503,M.1503,"Strainer dia. 14""",unit,,1820000.0
1504,M.1504,"Floater Velve dia. 1/2""",unit,,221000.0
1505,M.1505,"Floater Velve dia. 3/4""",unit,,250000.0
1506,M.1506,"Floater Velve dia. 1""",unit,,375000.0
1507,M.1507,"Floater Velve dia. 1-1/4""",unit,,485000.0
1508,M.1508,"Floater Velve dia. 1-1/2""",unit,,630000.0
1509,M.1509,"Floater Velve dia. 2""",unit,,870000.0
1510,M.1510,"Floater Velve dia. 2-1/2""",unit,,980000.0
1511,M.1511,"Floater Velve dia. 3""",unit,,1170000.0
1512,M.1512,"Floater Velve dia. 4""",unit,,1370000.0
1513,M.1513,"Floater Velve dia. 5""",unit,,1520000.0
1514,M.1514,"Floater Velve dia. 6""",unit,,1740000.0
1515,M.1515,"Floater Velve dia. 8""",unit,,1960000.0
1516,M.1516,"Floater Velve dia. 10""",unit,,2130000.0
1517,M.1517,"Floater Velve dia. 12""",unit,,2480000.0
1518,M.1518,"Foot Velve dia. 1/2""",unit,,21450.0
1519,M.1519,"Foot Velve dia. 3/4""",unit,,69400.0
1520,M.1520,"Foot Velve dia. 1-1/4""",unit,,134600.0
1521,M.1521,"Foot Velve dia. 1-1/2""",unit,,202000.0
1522,M.1522,"Foot Velve dia. 2""",unit,,331300.0
1523,M.1523,"Foot Velve dia. 2-1/2""",unit,,348000.0
1524,M.1524,"Foot Velve dia. 3""",unit,,609000.0
1525,M.1525,"Foot Velve dia. 4""",unit,,870000.0
1526,M.1526,"Foot Velve dia. 5""",unit,,920500.0
1527,M.1527,"Foot Velve dia. 6""",unit,,1055000.0
1528,M.1528,"Foot Velve dia. 8""",unit,,1315000.0
1529,M.1529,"Foot Velve dia. 10""",unit,,1525000.0
1530,M.1530,"Foot Velve dia. 12""",unit,,1740000.0
1531,M.1531,"Foot Velve dia. 14""",unit,,1980000.0
1532,M.1532,"Flexible Joint dia. 1/2""",unit,,33600.0
1533,M.1533,"Flexible Joint dia. 3/4""",unit,,46500.0
1534,M.1534,"Flexible Joint dia. 1""",unit,,87500.0
1535,M.1535,"Flexible Joint dia. 1-1/4""",unit,,97800.0
1536,M.1536,"Flexible Joint dia. 1-1/2""",unit,,105700.0
1537,M.1537,"Flexible Joint dia. 2""",unit,,136500.0
1538,M.1538,"Flexible Joint dia. 2-1/2""",unit,,157900.0
1539,M.1539,"Flexible Joint dia. 3""",unit,,165400.0
1540,M.1540,"Flexible Joint dia. 4""",unit,,360000.0
1541,M.1541,"Flexible Joint dia. 5""",unit,,740900.0
1542,M.1542,"Flexible Joint dia. 6""",unit,,937500.0
1543,M.1543,"Flexible Joint dia. 8""",unit,,1050900.0
1544,M.1544,"Flexible Joint dia. 10""",unit,,1345000.0
1545,M.1545,"Flexible Joint dia. 12""",unit,,1678000.0
1546,M.1546,"Flexible Joint dia. 14""",unit,,1945000.0
1547,M.1547,"Butterfly Velve dia. 2""",unit,,136100.0
1548,M.1548,"Butterfly Velve dia. 2-1/2""",unit,,170700.0
1549,M.1549,"Butterfly Velve dia. 3""",unit,,276400.0
1550,M.1550,"Butterfly Velve dia. 4""",unit,,303600.0
1551,M.1551,"Butterfly Velve dia. 5""",unit,,515200.0
1552,M.1552,"Butterfly Velve dia. 6""",unit,,829300.0
1553,M.1553,"Butterfly Velve dia. 8""",unit,,1364500.0
1554,M.1554,"Butterfly Velve dia. 10""",unit,,1808900.0
1555,M.1555,"Butterfly Velve dia. 12""",unit,,2170800.0
1556,M.1556,"Globe Velve dia. 1/2""",unit,,104500.0
1557,M.1557,"Globe Velve dia. 3/4""",unit,,118000.0
1558,M.1558,"Globe Velve dia. 1""",unit,,140500.0
1559,M.1559,"Globe Velve dia. 1-1/4""",unit,,189900.0
1560,M.1560,"Globe Velve dia. 1-1/2""",unit,,252900.0
1561,M.1561,"Globe Velve dia. 2""",unit,,966300.0
1562,M.1562,"Globe Velve dia. 2-1/2""",unit,,1214300.0
1563,M.1563,"Globe Velve dia. 3""",unit,,1573100.0
1564,M.1564,"Globe Velve dia. 4""",unit,,2121400.0
1565,M.1565,"Globe Velve dia. 5""",unit,,3890000.0
1566,M.1566,"Globe Velve dia. 6""",unit,,4996000.0
1567,M.1567,"Globe Velve dia. 8""",unit,,5740000.0
